orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
39376,39376,txn,,family,Coraciidae,,39376,family,Coraciidae,39368,4783,extant,5,Chordata,33815,Aves,36616,Coraciiformes,39368,Coraciidae,39376,,,,,,,,2,3
135347,135347,txn,,family,Eocoraciidae,,135347,family,Eocoraciidae,39368,28401,extinct,0,Chordata,33815,Aves,36616,Coraciiformes,39368,Eocoraciidae,135347,,,,,,,,0,0
39371,39371,txn,,suborder,Coracii,,39371,suborder,Coracii,39368,4783,extant,16,Chordata,33815,Aves,36616,Coraciiformes,39368,,,,,,,,,2,5,9
99126,99126,txn,,infraorder,Coraciides,,99126,infraorder,Coraciides,39371,24173,extant,0,Chordata,33815,Aves,36616,Coraciiformes,39368,,,,,,,,,0,0,0
99128,99128,txn,,superfamily,Leptosomatoidea,,99128,superfamily,Leptosomatoidea,99126,24173,extant,0,Chordata,33815,Aves,36616,Coraciiformes,39368,,,,,,,,,0,0,0
99125,99125,txn,,infraorder,Meropides,,99125,infraorder,Meropides,39371,24173,extant,0,Chordata,33815,Aves,36616,Coraciiformes,39368,,,,,,,,,0,0,0
39372,39372,txn,,family,Atelornithidae,,39372,family,Atelornithidae,39371,4783,,0,Chordata,33815,Aves,36616,Coraciiformes,39368,Atelornithidae,39372,,,,,,,,0,0
135350,135350,txn,,family,Geranopteridae,,135350,family,Geranopteridae,39371,28401,extinct,7,Chordata,33815,Aves,36616,Coraciiformes,39368,Geranopteridae,135350,,,,Geranopterus,39377,,,1,3
39379,39379,txn,,family,Primobucconidae,invalid subgroup of,39371,suborder,Coracii,39371,27442,extinct,1,Chordata,33815,Aves,36616,Coraciiformes,39368,Primobucconidae,39379,,,,,,,,0,0
99111,99111,txn,,unranked clade,Trogones,,99111,unranked clade,Trogones,99075,24173,extant,28,Chordata,33815,Aves,36616,,,,,,,,,,3,3,25,38
99112,99112,txn,,superorder,Trogonomorphae,,99112,superorder,Trogonomorphae,99111,24173,extant,28,Chordata,33815,Aves,36616,,,,,,,,,,3,3,25,38
99113,99113,txn,,order,Sandcoleiformes,,99113,order,Sandcoleiformes,99112,75581,extinct,5,Chordata,33815,Aves,36616,Sandcoleiformes,99113,,,,,,,,,1,6,6
99114,99114,txn,,family,Sandcoleidae,,99114,family,Sandcoleidae,99113,75581,extinct,5,Chordata,33815,Aves,36616,Sandcoleiformes,99113,Sandcoleidae,99114,,,,,,,,6,6
90349,90349,txn,,order,Trogoniformes,,90349,order,Trogoniformes,99112,19352,extant,7,Chordata,33815,Aves,36616,Trogoniformes,90349,,,,,,,,,1,8,12
39392,39392,txn,,family,Trogonidae,,39392,family,Trogonidae,90349,4783,extant,6,Chordata,33815,Aves,36616,Trogoniformes,90349,Trogonidae,39392,,,,,,,,8,12
39364,39364,txn,,order,Coliiformes,,39364,order,Coliiformes,99112,4783,extant,16,Chordata,33815,Aves,36616,Coliiformes,39364,,,,,,,,,1,11,20
452851,452851,txn,,unranked clade,Colii,,452851,unranked clade,Colii,39364,80175,extinct,0,Chordata,33815,Aves,36616,Coliiformes,39364,,,,,,,,0,0,0,0
39365,39365,txn,,family,Coliidae,,39365,family,Coliidae,39364,4783,extant,14,Chordata,33815,Aves,36616,Coliiformes,39364,Coliidae,39365,,,,,,,,9,17
99101,99101,txn,,unranked clade,Incessores,,99101,unranked clade,Incessores,99075,24173,extant,19,Chordata,33815,Aves,36616,,,,,,,,,,1,3,12,17
99103,99103,txn,,superorder,Cypselomorphae,,99103,superorder,Cypselomorphae,99101,24173,extant,19,Chordata,33815,Aves,36616,,,,,,,,,,1,3,12,17
39417,39417,txn,,order,Apodiformes,,39417,order,Apodiformes,99103,4783,extant,18,Chordata,33815,Aves,36616,Apodiformes,39417,,,,,,,,,3,11,16
142713,142713,txn,,family,Eocypselidae,,142713,family,Eocypselidae,39417,29328,extinct,3,Chordata,33815,Aves,36616,Apodiformes,39417,Eocypselidae,142713,,,,,,,,1,2
39419,39419,txn,,family,Aegialornithidae,,39419,family,Aegialornithidae,39417,4783,extinct,6,Chordata,33815,Aves,36616,Apodiformes,39417,Aegialornithidae,39419,,,,,,,,3,7
106035,106035,txn,,family,Jungornithidae,,106035,family,Jungornithidae,39417,25151,extinct,3,Chordata,33815,Aves,36616,Apodiformes,39417,Jungornithidae,106035,,,,,,,,4,3
39418,39418,txn,,suborder,Apodi,,39418,suborder,Apodi,39417,4783,,4,Chordata,33815,Aves,36616,Apodiformes,39417,,,,,,,,,0,1,1
99107,99107,txn,,suborder,Hemiprocni,,99107,suborder,Hemiprocni,39417,24173,extant,0,Chordata,33815,Aves,36616,Apodiformes,39417,,,,,,,,,0,0,0
99077,99077,txn,,unranked clade,Coccyges,,99077,unranked clade,Coccyges,99075,24173,extant,1058,Chordata,33815,Aves,36616,,,,,,,,,,4,16,147,289
99092,99092,txn,,superorder,Psittacimorphae,,99092,superorder,Psittacimorphae,99077,24173,extant,963,Chordata,33815,Aves,36616,,,,,,,,,,2,12,107,216
39349,39349,txn,,order,Columbiformes,,39349,order,Columbiformes,99092,4783,extant,691,Chordata,33815,Aves,36616,Columbiformes,39349,,,,,,,,,3,45,121
99096,99096,txn,,suborder,Pterocletes,,99096,suborder,Pterocletes,39349,24173,extant,0,Chordata,33815,Aves,36616,Columbiformes,39349,,,,,,,,,0,0,0
365143,365143,txn,,family,Dididae,,365143,family,Dididae,39349,64473,extinct,0,Chordata,33815,Aves,36616,Columbiformes,39349,Dididae,365143,,,,,,,,1,1
39353,39353,txn,,family,Columbidae,,39353,family,Columbidae,39349,18770,extant,691,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,,,,,43,120
67694,67694,txn,,subfamily,Columbinae,,67694,subfamily,Columbinae,39353,14452,extant,0,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,,,,,0,0
99099,99099,txn,,subfamily,Didunculinae,,99099,subfamily,Didunculinae,39353,24173,extant,14,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,,,,,1,2
92330,92330,txn,,family,Raphidae,subjective synonym of,39353,family,Columbidae,39349,19700,extant,691,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,,,,,43,120
99100,99100,txn,,subfamily,Gourinae,,99100,subfamily,Gourinae,39353,24173,extant,0,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,Goura,99158,,,1,4
400735,400735,txn,,subfamily,Eurostopodinae,,400735,subfamily,Eurostopodinae,39353,71102,extant,0,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,,,,,0,0
400733,400733,txn,,subfamily,Peristerinae,,400733,subfamily,Peristerinae,39353,71102,extant,0,Chordata,33815,Aves,36616,Columbiformes,39349,Columbidae,39353,,,,,,,,0,0
99098,99098,txn,,suborder,Columbae,,99098,suborder,Columbae,39349,24173,extant,0,Chordata,33815,Aves,36616,Columbiformes,39349,,,,,,,,,1,1,0
370842,370842,txn,,family,Peristeridae,,370842,family,Peristeridae,99098,65508,extinct,0,Chordata,33815,Aves,36616,Columbiformes,39349,Peristeridae,370842,,,,,,,,1,0
39357,39357,txn,,order,Psittaciformes,,39357,order,Psittaciformes,99092,4783,extant,272,Chordata,33815,Aves,36616,Psittaciformes,39357,,,,,,,,,9,62,95
392879,392880,txn,,unranked clade,Strigopoidea,,392879,unranked clade,Strigopoidea,39357,44542,extant,1,Chordata,33815,Aves,36616,Psittaciformes,39357,,,,,,,,0,0,1,1
333964,333964,txn,,family,Strigopidae,,333964,family,Strigopidae,39357,57489,extant,44,Chordata,33815,Aves,36616,Psittaciformes,39357,Strigopidae,333964,,,,,,,,3,8
333963,333963,txn,,subfamily,Nestorinae,,333963,subfamily,Nestorinae,333964,57489,extant,10,Chordata,33815,Aves,36616,Psittaciformes,39357,Strigopidae,333964,,,,,,,,1,3
334629,334629,txn,,subfamily,Strigopinae,,334629,subfamily,Strigopinae,333964,57489,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Strigopidae,333964,,,,,,,,0,0
255513,255513,txn,,family,Platycercidae,,255513,family,Platycercidae,39357,44314,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Platycercidae,255513,,,,,,,,0,0
206144,206144,txn,,family,Messelasturidae,,206144,family,Messelasturidae,39357,38573,extinct,4,Chordata,33815,Aves,36616,Psittaciformes,39357,Messelasturidae,206144,,,,,,,,2,2
39369,39369,txn,,family,Halcyornithidae,,39369,family,Halcyornithidae,39357,4783,extinct,7,Chordata,33815,Aves,36616,Psittaciformes,39357,Halcyornithidae,39369,,,,,,,,3,3
136454,136454,txn,,family,Pseudasturidae,subjective synonym of,39369,family,Halcyornithidae,39357,74716,extinct,7,Chordata,33815,Aves,36616,Psittaciformes,39357,Halcyornithidae,39369,,,,,,,,3,3
274976,274976,txn,,unranked clade,Panpsittaciformes,,274976,unranked clade,Panpsittaciformes,39357,47773,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,,,,,,,,0,0,1,1
39358,39358,txn,,family,Psittacidae,,39358,family,Psittacidae,39357,18770,extant,45,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,18,28
400978,400978,txn,,subfamily,Arinae,,400978,subfamily,Arinae,39358,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,1,1
400977,400977,txn,,subfamily,Psittacinae,,400977,subfamily,Psittacinae,39358,71102,extant,14,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,4,6
421588,421588,txn,,tribe,Pionini,,421588,tribe,Pionini,400977,72757,extinct,1,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,Pionus,421587,,,1,1
400982,400982,txn,,subfamily,Psittacellinae,,400982,subfamily,Psittacellinae,39358,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,0,0
400980,400980,txn,,subfamily,Coracopseinae,,400980,subfamily,Coracopseinae,39358,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,0,0
400979,400979,txn,,subfamily,Psittrichasinae,,400979,subfamily,Psittrichasinae,39358,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,1,1
400981,400981,txn,,subfamily,Platycercinae,,400981,subfamily,Platycercinae,39358,71102,extant,2,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,1,1
400822,400822,txn,,subfamily,Agapornithinae,,400822,subfamily,Agapornithinae,39358,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittacidae,39358,,,,,,,,0,0
400282,400282,txn,,family,Quercypsittidae,,400282,family,Quercypsittidae,39357,71137,extinct,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Quercypsittidae,400282,,,,,,,,0,0
99093,99093,txn,,family,Nestoridae,,99093,family,Nestoridae,39357,24173,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Nestoridae,99093,,,,,,,,0,0
99094,99094,txn,,family,Cacatuidae,,99094,family,Cacatuidae,39357,24173,extant,8,Chordata,33815,Aves,36616,Psittaciformes,39357,Cacatuidae,99094,,,,,,,,7,12
400976,400976,txn,,subfamily,Calyptorhynchinae,,400976,subfamily,Calyptorhynchinae,99094,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Cacatuidae,99094,,,,,,,,1,3
400974,400974,txn,,subfamily,Nymphicinae,,400974,subfamily,Nymphicinae,99094,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Cacatuidae,99094,,,,,,,,1,1
400975,400975,txn,,subfamily,Cacatuinae,,400975,subfamily,Cacatuinae,99094,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Cacatuidae,99094,,,,,,,,1,1
402467,402467,txn,,tribe,Cacatuini,,402467,tribe,Cacatuini,400975,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Cacatuidae,99094,,,,,,,,0,0
368376,368376,txn,,family,Psittaculidae,,368376,family,Psittaculidae,39357,65172,extant,157,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,26,39
99095,372866,txn,,subfamily,Loriinae,,99095,subfamily,Loriinae,368376,65929,extant,2,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,1,1
401351,401351,txn,,tribe,Loriini,,401351,tribe,Loriini,99095,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,0,0
401142,401142,txn,,tribe,Melopsittacini,,401142,tribe,Melopsittacini,99095,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,1,1
371634,371634,txn,,subfamily,Psittaculinae,,371634,subfamily,Psittaculinae,368376,65929,extant,9,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,4,5
371635,371635,txn,,tribe,Psittaculini,,371635,tribe,Psittaculini,371634,65929,extant,9,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,2,3
401143,401143,txn,,tribe,Micropsittini,,401143,tribe,Micropsittini,371634,71102,extant,0,Chordata,33815,Aves,36616,Psittaciformes,39357,Psittaculidae,368376,,,,,,,,1,1
99078,99078,txn,,superorder,Cuculimorphae,,99078,superorder,Cuculimorphae,99077,24173,extant,95,Chordata,33815,Aves,36616,,,,,,,,,,2,4,40,73
39306,39306,txn,,order,Cuculiformes,,39306,order,Cuculiformes,99078,4783,extant,91,Chordata,33815,Aves,36616,Cuculiformes,39306,,,,,,,,,3,35,68
99083,99083,txn,,suborder,Musophagi,,99083,suborder,Musophagi,39306,24173,extant,2,Chordata,33815,Aves,36616,Cuculiformes,39306,,,,,,,,,1,8,24
39309,39309,txn,,family,Musophagidae,,39309,family,Musophagidae,99083,4783,extant,2,Chordata,33815,Aves,36616,Cuculiformes,39306,Musophagidae,39309,,,,,,,,8,24
400747,400747,txn,,subfamily,Criniferinae,,400747,subfamily,Criniferinae,39309,71102,extant,1,Chordata,33815,Aves,36616,Cuculiformes,39306,Musophagidae,39309,,,,,,,,3,6
400748,400748,txn,,subfamily,Musophaginae,,400748,subfamily,Musophaginae,39309,71102,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Musophagidae,39309,,,,,,,,2,15
400746,400746,txn,,subfamily,Corythaeolinae,,400746,subfamily,Corythaeolinae,39309,71102,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Musophagidae,39309,,,,,,,,1,1
39312,39312,txn,,family,Cuculidae,,39312,family,Cuculidae,39306,4783,extant,88,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,26,43
99088,99088,txn,,subfamily,Centropodinae,,99088,subfamily,Centropodinae,39312,24173,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,1,1
402473,402473,txn,,tribe,Centropodini,,402473,tribe,Centropodini,99088,71102,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,0,0
99087,99087,txn,,subfamily,Neomorphinae,,99087,subfamily,Neomorphinae,39312,24173,extant,1,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,1,1
99091,99091,txn,,subfamily,Phaenicophacinae,,99091,subfamily,Phaenicophacinae,39312,24173,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,0,0
99090,99090,txn,,subfamily,Cuculinae,,99090,subfamily,Cuculinae,39312,24173,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,2,2
99089,99089,txn,,subfamily,Crotophaginae,,99089,subfamily,Crotophaginae,39312,24173,extant,1,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,1,1
402465,402465,txn,,tribe,Neomorphini,,402465,tribe,Neomorphini,99089,71102,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,Cuculidae,39312,,,,,,,,0,0
99086,99086,txn,,suborder,Cuculi,,99086,suborder,Cuculi,39306,24173,extant,0,Chordata,33815,Aves,36616,Cuculiformes,39306,,,,,,,,,0,0,0
400418,400418,txn,,family,Foratidae,,400418,family,Foratidae,39306,71156,extinct,1,Chordata,33815,Aves,36616,Cuculiformes,39306,Foratidae,400418,,,,,,,,1,1
99079,99079,txn,,order,Opisthocomiformes,,99079,order,Opisthocomiformes,99078,24173,extant,4,Chordata,33815,Aves,36616,Opisthocomiformes,99079,,,,,,,,,1,5,5
39307,39307,txn,,family,Opisthocomidae,,39307,family,Opisthocomidae,99079,4783,extant,4,Chordata,33815,Aves,36616,Opisthocomiformes,99079,Opisthocomidae,39307,,,,,,,,5,5
136365,136365,txn,,family,Fluvioviridavidae,,136365,family,Fluvioviridavidae,98887,28511,extinct,3,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Fluvioviridavidae,136365,,,,,,,,2,2
98888,98888,txn,,unranked clade,Natatores,,98888,unranked clade,Natatores,98887,24173,extant,194,Chordata,33815,Aves,36616,,,,,,,,,,2,2,8,26
98889,98889,txn,,unranked clade,Pygopodotubinares,,98889,unranked clade,Pygopodotubinares,98888,24173,extant,194,Chordata,33815,Aves,36616,,,,,,,,,,1,1,8,26
98890,98890,txn,,superorder,Gaviomorphae,,98890,superorder,Gaviomorphae,98889,24173,extant,194,Chordata,33815,Aves,36616,,,,,,,,,,1,1,8,26
39551,39551,txn,,order,Podicipediformes,,39551,order,Podicipediformes,98890,4783,extant,194,Chordata,33815,Aves,36616,Podicipediformes,39551,,,,,,,,,1,8,26
39552,39552,txn,,family,Podicipedidae,,39552,family,Podicipedidae,39551,4783,extant,194,Chordata,33815,Aves,36616,Podicipediformes,39551,Podicipedidae,39552,,,,,,,,8,26
146028,146028,txn,,tribe,Podilymbini,,146028,tribe,Podilymbini,39552,29781,,0,Chordata,33815,Aves,36616,Podicipediformes,39551,Podicipedidae,39552,,,,,,,,0,0
146029,146029,txn,,tribe,Podicipedini,,146029,tribe,Podicipedini,39552,29781,extinct,0,Chordata,33815,Aves,36616,Podicipediformes,39551,Podicipedidae,39552,,,,,,,,0,0
98898,98898,txn,,unranked clade,Steganograllatores,,98898,unranked clade,Steganograllatores,98888,24173,extant,0,Chordata,33815,Aves,36616,,,,,,,,,,1,1,0,0
98909,98909,txn,,superorder,Ciconiimorphae,,98909,superorder,Ciconiimorphae,98898,24173,extant,0,Chordata,33815,Aves,36616,,,,,,,,,,1,1,0,0
98914,98914,txn,,order,Ardeiformes,,98914,order,Ardeiformes,98909,24173,extant,0,Chordata,33815,Aves,36616,Ardeiformes,98914,,,,,,,,,1,0,0
98915,98915,txn,,family,Cochleariidae,,98915,family,Cochleariidae,98914,24173,extant,0,Chordata,33815,Aves,36616,Ardeiformes,98914,Cochleariidae,98915,,,,,,,,0,0
445750,445750,txn,,unranked clade,Aequorlitornithes,,445750,unranked clade,Aequorlitornithes,98887,78787,extant,0,Chordata,33815,Aves,36616,,,,,,,,,,0,0,0,0
369575,369575,txn,,suborder,Ardeae,,369575,suborder,Ardeae,445750,65486,extant,0,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
99495,99495,txn,,family,Gracilitarsidae,,99495,family,Gracilitarsidae,39305,24226,extinct,1,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Gracilitarsidae,99495,,,,Gracilitarsus,99496,,,1,1
39441,39441,txn,,order,Passeriformes,,39441,order,Passeriformes,39305,4783,extant,2223,Chordata,33815,Aves,36616,Passeriformes,39441,,,,,,,,,86,295,469
158463,158463,txn,,family,Sylviidae,,158463,family,Sylviidae,39441,31261,extant,18,Chordata,33815,Aves,36616,Passeriformes,39441,Sylviidae,158463,,,,,,,,4,5
370935,370935,txn,,suborder,Oscines,,370935,suborder,Oscines,39441,65508,extinct,0,Chordata,33815,Aves,36616,Passeriformes,39441,,,,,,,,,0,0,0
99147,99147,txn,,family,Bombycillidae,,99147,family,Bombycillidae,39441,24173,extant,4,Chordata,33815,Aves,36616,Passeriformes,39441,Bombycillidae,99147,,,,,,,,1,2
255528,255528,txn,,family,Paradisaeidae,,255528,family,Paradisaeidae,39441,44314,extant,0,Chordata,33815,Aves,36616,Passeriformes,39441,Paradisaeidae,255528,,,,,,,,0,0
373413,373413,txn,,family,Climacteridae,,373413,family,Climacteridae,39441,65172,extant,1,Chordata,33815,Aves,36616,Passeriformes,39441,Climacteridae,373413,,,,Climacteris,373412,,,1,0
143845,143845,txn,,family,Callaeidae,,143845,family,Callaeidae,39441,29521,extant,26,Chordata,33815,Aves,36616,Passeriformes,39441,Callaeidae,143845,,,,,,,,2,2
368329,368329,txn,,family,Rhipiduridae,,368329,family,Rhipiduridae,39441,65172,extant,16,Chordata,33815,Aves,36616,Passeriformes,39441,Rhipiduridae,368329,,,,,,,,1,2
372719,372719,txn,,family,Bernieridae,,372719,family,Bernieridae,39441,65172,extant,1,Chordata,33815,Aves,36616,Passeriformes,39441,Bernieridae,372719,,,,,,,,1,1
372911,372911,txn,,family,Scotocercidae,,372911,family,Scotocercidae,39441,65172,extant,2,Chordata,33815,Aves,36616,Passeriformes,39441,Scotocercidae,372911,,,,,,,,1,0
139264,139264,txn,,family,Rhinocryptidae,,139264,family,Rhinocryptidae,39441,28964,extant,0,Chordata,33815,Aves,36616,Passeriformes,39441,Rhinocryptidae,139264,,,,,,,,2,5
373406,373406,txn,,family,Psophodidae,,373406,family,Psophodidae,39441,65172,extant,1,Chordata,33815,Aves,36616,Passeriformes,39441,Psophodidae,373406,,,,Psophodes,373404,,,1,1
370651,370651,txn,,family,Pycnonotidae,,370651,family,Pycnonotidae,39441,65172,extant,14,Chordata,33815,Aves,36616,Passeriformes,39441,Pycnonotidae,370651,,,,,,,,1,4
99144,99144,txn,,family,Ptilonorhynchidae,,99144,family,Ptilonorhynchidae,39441,24173,extant,2,Chordata,33815,Aves,36616,Passeriformes,39441,Ptilonorhynchidae,99144,,,,Ptilonorhynchus,255529,,,1,1
372070,372070,txn,,family,Calyptophilidae,,372070,family,Calyptophilidae,39441,65172,extant,2,Chordata,33815,Aves,36616,Passeriformes,39441,Calyptophilidae,372070,,,,Calyptophilus,372068,,,1,1
158469,158469,txn,,family,Vangidae,,158469,family,Vangidae,39441,31261,extant,3,Chordata,33815,Aves,36616,Passeriformes,39441,Vangidae,158469,,,,,,,,4,3
290117,290117,txn,,family,Troglodytidae,,290117,family,Troglodytidae,39441,50469,extant,19,Chordata,33815,Aves,36616,Passeriformes,39441,Troglodytidae,290117,,,,,,,,5,6
369514,369514,txn,,family,Phylloscopidae,,369514,family,Phylloscopidae,39441,65172,extant,3,Chordata,33815,Aves,36616,Passeriformes,39441,Phylloscopidae,369514,,,,,,,,1,1
368105,368105,txn,,family,Parulidae,,368105,family,Parulidae,39441,65172,extant,24,Chordata,33815,Aves,36616,Passeriformes,39441,Parulidae,368105,,,,,,,,5,7
133798,133798,txn,,subfamily,Parulinae,,133798,subfamily,Parulinae,368105,28198,extant,1,Chordata,33815,Aves,36616,Passeriformes,39441,Parulidae,368105,,,,,,,,0,0
166853,166853,txn,,family,Acanthisittidae,,166853,family,Acanthisittidae,39441,32619,extant,23,Chordata,33815,Aves,36616,Passeriformes,39441,Acanthisittidae,166853,,,,,,,,5,4
99140,99140,txn,,family,Tyrannidae,,99140,family,Tyrannidae,39441,24173,extant,45,Chordata,33815,Aves,36616,Passeriformes,39441,Tyrannidae,99140,,,,,,,,12,21
133794,133794,txn,,family,Muscicapidae,,133794,family,Muscicapidae,39441,28198,extant,65,Chordata,33815,Aves,36616,Passeriformes,39441,Muscicapidae,133794,,,,,,,,8,12
